epoch,loss,lr,valid_loss,valid_acc,valid_top5_acc
31,0.9652302755966649,0.0008458703546512784,0.9297583816471063,0.882104824972896,0.9532810725525174
32,0.9639376241239379,0.0008323346829334197,0.9290957657235512,0.8825453363866361,0.9530175251302895
33,0.9637077083081194,0.0008194287317307121,0.9285438938644172,0.882830829374019,0.9533386199998901
34,0.9624591431050595,0.0008071051370188623,0.9305546580251111,0.8818831594638277,0.952928905423665
35,0.9615024256560208,0.0007953213770578917,0.9289044283294864,0.8829111949186562,0.9531919876998445
36,0.9607694360721272,0.0007840391538973042,0.9263059209002323,0.8837072059243672,0.9534025506583526
37,0.9601540527685635,0.0007732238687796371,0.9261493130727517,0.8835200863586385,0.9538036192046464
38,0.9594774561265806,0.0007628441750461128,0.9259212105168504,0.8833968363448825,0.9537399442487545
39,0.9588104614444652,0.000752871595365571,0.9268583757384864,0.883517602100014,0.9535835956115881
40,0.9580158351744449,0.0007432801926278408,0.9257659980728637,0.883352501505301,0.9539343492283447
41,0.957387861692678,0.000734046285830236,0.9248222500927957,0.8839957315694462,0.9536569223160456
42,0.9568088441411096,0.0007251482038634115,0.9241607035076126,0.8839975580505478,0.9540795496229539
43,0.9563159648931768,0.0007165660713628845,0.9235999567405159,0.8841394450702308,0.9538998498954272
44,0.9548172915518639,0.0007082816218046972,0.9252351496844761,0.8836922440910548,0.9539087973199257
45,0.9551134979684067,0.0007002780338413631,0.9233628574448116,0.8843859071286068,0.9541231315953794
46,0.9545842340317854,0.0006925397875382193,0.9242337884860256,0.884270223788906,0.9539676645233938
47,0.9540887257844254,0.0006850525377121659,0.9243091896796843,0.8837944579067102,0.9536495751888527
48,0.9538291010872955,0.0006778030020191236,0.9257737120135945,0.8833722747327981,0.9537041469634627
49,0.9529807032955611,0.0006707788618025577,0.922922656223781,0.8842016161684069,0.9542729719176387
50,0.9532495054387278,0.0006639686740182302,0.9242247989488321,0.8839919703317533,0.953723479532222
51,0.9523137323635879,0.0006573617928019408,0.9231907408860822,0.8845089853798597,0.9543404602804588
52,0.9523073677603161,0.0006509482994567963,0.9217364884553919,0.8846508205738296,0.9544717221233157
53,0.9515682642621217,0.00064471893981229,0.9219856665703626,0.8846862830002427,0.9543478110096661
54,0.9520932737643018,0.0006386650680550355,0.9229097377717502,0.8844533569715197,0.954228416772465
55,0.9514011666422425,0.0006327785962555395,0.9211744300752368,0.8848296091215837,0.9546868217093771
56,0.9511747355113577,0.0006270519489206681,0.9212172790118138,0.884837820346849,0.9547935094966978
57,0.9504085786990778,0.0006214780219909308,0.9211742216871668,0.8848810899511611,0.9547210542781686
58,0.950308404949291,0.0006160501457777644,0.9218539866397357,0.8847492013592079,0.9544609228361118
59,0.9501048264057325,0.0006107620514010679,0.9220487233006246,0.884681162096844,0.9543631382987522
60,0.9494851042739835,0.0006056078403428885,0.9208727231836692,0.8851190097907272,0.9547990811061481
61,0.9497153327847759,0.0006005819567810015,0.9213684762452136,0.8848271511154342,0.9545896513420986
62,0.9489278029469894,0.0005956791624072976,0.9197977264763354,0.8852371154599552,0.9549129865880389
63,0.9488015883220015,0.0005908945134714726,0.9215481274736562,0.8846619160083709,0.9545872637388298
64,0.9490177919859873,0.0005862233398212821,0.9201396562521126,0.8855084541423721,0.9544417667497367
65,0.9481048820246659,0.0005816612257373163,0.9202918987901084,0.8850245755988024,0.955041754939758
66,0.9483473304882167,0.0005772039923835236,0.920460185066738,0.8852969000251754,0.9548638694734544
67,0.9473567182740925,0.0005728476817148925,0.9206476392748697,0.8850436735738605,0.9547389508362595
68,0.9475404062621979,0.000568588541701453,0.9208413132797444,0.8849426926429385,0.9547904562809034
69,0.9478721719364005,0.0005644230127431929,0.9229231094146902,0.8844809901288613,0.9543732013789153
70,0.9469656794223764,0.000560347715164093,0.9195227095125703,0.8853754436013431,0.9549991753075259
71,0.9467733239422458,0.0005563594376854221,0.919623556007086,0.8853567686823508,0.9546598381829731
72,0.9472981243543859,0.0005524551267889306,0.9207668885599115,0.8849814821255448,0.9543846490592413
73,0.9467204291557705,0.0005486318768898732,0.9198204284964658,0.8850653378149437,0.954831644172822
74,0.9458399438232934,0.0005448869212480005,0.9186554277662474,0.8860012799826843,0.955161363707972
75,0.9462257167702278,0.0005412176235518742,0.9209123954217181,0.8850626575307885,0.9545321606482785
76,0.9457912857850872,0.0005376214701183853,0.918971284773088,0.8856060533800422,0.9551603105882468
77,0.9455015803584509,0.0005340960626549686,0.918796615588435,0.8854985452298474,0.9548427554448706
78,0.9446046925746292,0.0005306391115372118,0.9189491084710489,0.8855657412631106,0.954938018873046
79,0.9448600993824526,0.0005272484295589966,0.9194699610805184,0.8853891681331073,0.9547110172666535
80,0.9445704386306387,0.0005239219261164537,0.9184197324271866,0.8856997331234734,0.9550421045899631
81,0.9445990586489947,0.0005206576017905405,0.9195863765383524,0.8853842848824603,0.9548380357299387
82,0.9450101752767217,0.0005174535432964054,0.9175160165068935,0.8858656157769192,0.9550558432423337
83,0.9450517688106583,0.0005143079187704905,0.9184169587958507,0.8855713987296806,0.9548206313369083
84,0.9446893453742751,0.0005112189733690399,0.9190770844207531,0.8857079153970594,0.9547693067353926
85,0.9443485575996423,0.0005081850251539766,0.9163435023655899,0.8860169808741295,0.9553352294226666
86,0.9442665640966694,0.0005052044612442199,0.9188616112699495,0.8854680832192718,0.9548631040670295
87,0.9438999593143259,0.0005022757342124591,0.9176991972488737,0.885546542934865,0.9553616128115862
88,0.944135587202772,0.0004993973587090738,0.9184405810721205,0.8857053723244588,0.9554012600030364
89,0.9437028187952334,0.0004965679082964922,0.9191155469305856,0.8851262188915651,0.9550728479643569
90,0.9434120464182174,0.0004937860124786321,0.918780492777244,0.8855947612009871,0.9547998740028635
91,0.9426959110146738,0.0004910503539114016,0.9194257529672578,0.885512413570353,0.9549743953147091
92,0.9432380031169811,0.0004883596657813364,0.917226196994799,0.8861545791579587,0.9551482598313346
93,0.9421974937920062,0.0004857127293405453,0.9184355391050055,0.8856984953747784,0.9549083526024705
94,0.9421751854361394,0.00048310837158704845,0.9188209262022152,0.8857010783889285,0.9550686499573918
95,0.9428483043200017,0.0004805454630805032,0.9185277145457036,0.8853862196631835,0.954836928196728
96,0.9423118632922161,0.0004780229158840507,0.9172438957380632,0.8860255119114346,0.9552605866280064
97,0.9421665888488181,0.0004755396816237931,0.919225757190659,0.885466140411912,0.9545982440288572
98,0.9416710585717987,0.00047309474965801337,0.9181787963054272,0.8855398355353765,0.9549416514049068
99,0.9421046297582106,0.0004706871453488936,0.9175248748924337,0.8859469349028947,0.9549174498736097
100,0.9415146813374491,0.00046831592843001697,0.9175677766228317,0.886016663322664,0.9554586327651287
